text,label,language
Kuyobakhona imihlangano emikhulu ngasohlangothini lwe-General Assembly .,0,isiZulu
"Ngakho-ke , iqhaza le-MHSI lokufezekisa umthetho ezimayini zegolide lisemqoka kakhulu kulesi sikhathi samanje , kodwa lisemqoka nakakhulu ngezinsuku ezizayo ukuqinisekisa ukugcinwa komthetho .",0,isiZulu
"Ezinye izinhlobo zezihlahla zendabuko idilobha elizozitshala okuhlanganisa imikhiwane , i-ficus rubiginosa , i-fever trees acacia xanthophloea kanye ne sweet thorn acacia Karroo .",0,isiZulu
Ithimba lezentuthuko kuthuthukise izinqubomgomo zesikhashana ngezinga eliyanelisayo.,1,isiZulu
b enquma izimali nokuqoqa izindleko eziqondene nesicelo seSivumelwane .,0,isiZulu
abanalo isasasa ngemiphumela asebelinde iminyaka emine,0,isiZulu
ISishayamthetho sesifundazwe singadinga uKhomishane wesifunda ukuba avele ngaphambi kwaso noma yinoma yiliphi elinye lamakomidi akhe ukuphendula imibuzo .,0,isiZulu
Isikhulu uvumele ulwazi olusha oluqukethwe ebhukwini emhlanganweni obalulekile.,1,isiZulu
"Ukwenyusa inani lamavolontiya atshalwa ezindaweni ezihlushwa ngamashibhi , kanye nakuleyo mizila esemqoka yezitimela zakwa-Metro .",0,isiZulu
Kungani omasipala benoHlelo IokuPhathwa koKwenziwa Komsebenzi Tshela iqembu ukuthi kumele bakwazi lokhu njengoba sebedlulile kuPMS esahlukweni 12 ?,0,isiZulu
"Kanti le ngane enguLwazi iyisihlahla sendlela ngempela , sona njalo esidliwa yinoma ngubani odlulayo !",0,isiZulu
Uprofesa wakwaZulu wanikeza ingulube kanye ne-ithebula endaweni yomphakathi ngenhlonipho ephelele eholidini eledlule.,1,isiZulu
"Ukuthengisa kanye nokusakazwa kwemikhiqizo khona kuwumsebenzi wawohulumeni basekhaya kanye neminyango yempilo yomphakathi , yize uMnyango Wezabasebenzi usebenzisana nale minyango ukuqinisekisa ukulandelwa kwemigomo yempilo kanye nokuphepha .",0,isiZulu
Isifundo sikaProf Mthembu luhlaziywe ulwazi lwezindaba zakamuva izinsuku eziyishumi ngenhloso yokwenza lula izinto.,1,isiZulu
Abaxhumanisi bephrojekthi kubonise uhlaka lokusebenza lwezemfundo emhlanganweni wamahhala.,1,isiZulu
Uphenyo lwezibalo uAndile luhlaziywe uhlelo lokulawulwa kwezinhlelo ngo-2024 phambi kwekomidi.,1,isiZulu
Isibuyela emuva yayicula yodwa emotweni insizwa kaLabase kusobala ukuthi ihlabene .,0,isiZulu
"Nami impela , njengoba ngizoba neminyaka engama-60 kulo nyaka sengingathatha umhlalaphansi .",0,isiZulu
imibono yekani ukugcwanekela esibongweni sakithi,0,isiZulu
"Izihlahla ezincane ezinamahlamvu athambile zohlobo lwe -Asphodelaceae , ziningi eNgingizimu Afrika yonkana .",0,isiZulu
"Ilungu , okubhekiswe kulo esigabeni esingaphansi 1a no- d , elingahle libe lathola noma labe lithola ukufundiswa noma ukuqeqeshwa ngezindleko zoMbuso liyohlala lilindeleke ukuba likhokhe izindleko zezimalinjengoba kumele zikhokhwe ngokwesivumelwano senkontileka ephathelene nokufundiswa nokuqeqeshwa okunje .",0,isiZulu
Ayikho imizamo ayenza uWest eyaphumelela ukuqhelisa umzukulu kumkhulu .,0,isiZulu
Photo 3 : ISclerotia elingaphakathi kwesiduku sesitshalo esifayo .,0,isiZulu
Kubabaza uMalibongwe .,0,isiZulu
Wayefuna ukuqagela okuyikho ezinsukwini ezimbili ngaphambi kwama-Olympics .,0,isiZulu
Abaxhumanisi bephrojekthi kuxhumanise izinqubomgomo zesikhashana ngendlela engaguquki.,1,isiZulu
Uhlelo lwezokuxhumana kwethule ubuchwepheshe obusetshenziswa ezifundweni ngokwesivumelwano esibhalwe phansi.,1,isiZulu
Ngaphambi kokuba abesigaba sokwenza into ibe semthethweni bangakhipha isitifiketi eziveza ubufakazi bokuthi angawo qobo noma isitifiketi okuthiwa yi Apostille iphepha kumele lenziwe libe semthethweni ngu :,0,isiZulu
UMongameli u-Omar El-Bashir ngenyanga kaMandulo wathi ngesikhathi evakashele e-Italy uyophakamisa ukubekwa phansi kwezikhali ngesikhathi kuqala izingxoxo zase-Libya .,0,isiZulu
"Tshala izitshalo zakho zisuke amamitha angu-100 kwezinye izitshalo zommbila , noma tshala ummbila wakho amaviki amathathu ngaphambi noma emva kwezinye izitshalo ukuze zonke izitshalo zitshakaze ngezikhathi ezingafani .",0,isiZulu
Uprofesa wakwaZulu wazisa ingulube kanye ne-umakhalekhukhwini ehhovisi elikhulu njengoba kuchaziwe ngaphambilini eholidini eledlule.,1,isiZulu
Lo Hulumeni okhona uyokwamukela kuphela ukukhushulwa okuhambisana nenkambiso yesiko futhi okuvunywe yiSilo .,0,isiZulu
Umbiko kaBaker-Hamilton ugcizelela iphuzu elithi izinkinga zaseMiddle East nase-Asia ziyihlangene futhi iphuzu elibalulekile esisombululweni sesifundazwe wudaba lwasePalestina .,0,isiZulu
"amagama amalungu esiGungu seziKhalazo akhethwe ngumphathisihlalo ukuba alalele isikhalazo ; kanye nesinqumo sesiGungu seziKhalazo , okanye leso sinqumo sasingesijwayelekile noma kwabe kuyisinqumo esithathwe yiningi lamalungu kanye nosuku okwathathwa ngalo isinqumo .",0,isiZulu
Mhlawumbe noMaNgcobo lona uchachaza nje yingoba bebona ukuthi uHadebe lona wubhanana nje .,0,isiZulu
"Lemithethonkambisa iyakubizwa ngeMithethonkambiso mayelana nokuQhubekisa ukuLingana nokuVinjelwa koBandlululo olungaLungile ka 2003 , Kanti iyakuqala ukusebenza ngomhlaka 16 kuNhlangulana ( June ) 2003 .",0,isiZulu
UNgqongqoshe kumele akhethe oyedwa wamalungu omiswe ngaphansi kwesigaba esingaphansi kwe-1 njengomgcinisihlalo Wenkambiso Yamandla .,0,isiZulu
"Noma imuphi umgcini-hhovisi osingatha umcimbi wobuhlobo ebe engenalo igunya ngaphansi kwalo mThetho kumbe uma enolwazi lokuthi ophathini abuvumelekile emthethweni ukuhlanganiswa , futhi noma ubani othi engesiyena umgcini-hhovisi ongumshadisi kepha asingathe umcimbi owakha ubuhlobo , uyobekwa icala uma limlahla agwetshwe inhlawulo yemali , uma engayikhokhi , aboshwe isikhathi esingeqile kwizinyanga eziyishumi nambili .",0,isiZulu
Ibhodi labaphenyi kuphakamise ubuchwepheshe obusetshenziswa ezifundweni ekubonisaneni okuqhubekayo.,1,isiZulu
UMhloli Jikelele woMnyango kufanele ahlole ukuthi amazinga ehlukene abasebenzi awulandela kangakanani umthetho ngokwenza okwenziwa kuMkhakha wezobuNhloli .,0,isiZulu
UMasipala wase-Mthatha wethule umbiko imisebenzi yokwakha ngokwesikhathi esinqunyiwe.,1,isiZulu
UMnyango Wezezindlu WaKwaZulu-Natali uzohola ukuqaliswa kohlelosivivinyo koMthetho Wemijondolo kuzwelonke .,0,isiZulu
Akukho kwenye indawo lapho leli qiniso lisobala khona njengasezwekazini laseAfrika .,0,isiZulu
Abazali bezingane wasebenzisa ihhashi kanye ne-ithebula ehhovisi elikhulu ngemibandela ethile esinqunyiwe eholidini eledlule.,1,isiZulu
Uphenyo lwesayensi kuxhumanise amathuba okuhlola izindlela ezintsha ngokuhlonishwa kwemigomo.,1,isiZulu
Abanini-siqiniseko esibhaliwe nesichazwe esigatshaneni-2 kufanele bafake isicelo semvume yokukhiqizi isisi ungakapheli unyaka ngemuva kokuqala kwalo Mthetho .,0,isiZulu
"IPhalamende langaleso sikhathi lahlakazewla kuyo le Chamber ngo 1994 : okwakuwuphawu olukhombisa ukuqedwa Kobandlululo , kanye nemithetho yalo .",0,isiZulu
"Kuyacaca ukuthi , ukuze siqinisekise ukuthi sonke lapha eMzansi siyazuza phinde sithokozele ukukhula komnotho , yonke lemizamo idinga ukuthi iphelezelwe yizinhlelo ezizolwisana nobulukhuni esibhekene nabo emabhizinisini asakhasayo .",0,isiZulu
abafundi bawine ngokwenza ujamu,0,isiZulu
Ingxenye enkulu yabantu basebaQulusini abaphakathi kweminyaka - 0-19 .,0,isiZulu
Iphrojekthi entsha uvumele umbiko wesifundo esisha ngaphandle kwezinkinga.,1,isiZulu
Abazali bezingane wathengisela impisi kanye ne-ikhabethe eholweni labafundi ngemibandela ethile esinqunyiwe eholidini eledlule.,1,isiZulu
Bhala isinyathelo ngasinye esiqokwe ekhadini noma esibhalwe ephepheni elibanzi ngo 5 x 8 cm .,0,isiZulu
"Umkhumbi wangaphandle wokudoba ngumkhumbi omnikazi wawo angeyena wase-South Africa , umuntu owakwelinye izwe noma ubhaliswe ngaphansi kwefulegi yakwelinye izwe elingelona I- South Africa .",0,isiZulu
Inhlangano kazwelonke kwahlaziye umbiko wokugcina ngokuhambisana nesikhathi.,1,isiZulu
Abantu bendawo wacwaninga inhlwathi kanye ne-umakhalekhukhwini emapulazini aseKwaMashu ngendlela ecacile nenembayo ebusika ngo-2023.,1,isiZulu
Lo msebenzi uphawula ngezinye Izahluko eziphansi kwezinkambiso nokubaluleka kophawu loMkhandlu .,0,isiZulu
ungoti ugxeka uhulumeni ngemfundo engagculisi,0,isiZulu
Umsebenzi wezandla kuphumeleliswe umbiko wokugcina emhlanganweni wamahhala.,1,isiZulu
Abaholi bezemfundo kwatholakale izindlela ezintsha zokuqeqesha ngokuhlonishwa kwemigomo.,1,isiZulu
Umthandazo wabafundi wathandazela emhlanganweni waseSoweto ezinsukwini eziyishumi ezedlule.,1,isiZulu
Isisebenzi esiqavile wafundisa inhlwathi kanye ne-ikhabethe endlini yaseLusikisiki ngokusebenzisa izinsiza ezikhona ngemuva kwesikhathi eside.,1,isiZulu
Isikhulu uhlomule umbiko wesifundo esisha ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Uphenyo lwezibalo lwasetshenziswa imiphumela yokuhlolwa ngeSonto eledlule ngokwesicelo esisemthethweni.,1,isiZulu
Kufanele ngithathe leli thuba ngikuveze ukuthi ezinsukwini ezimbalwa ezilandelayo ngizoqedqa ukubonisana neKhomishini Yokhetho kanye noNdunankulu Bezifundazwe bese ngimemezela nosuku lokhetho .,0,isiZulu
Abaxhumanisi bephrojekthi kwamukele amathuba okuhlola izindlela ezintsha ezimisweni eziphakeme.,1,isiZulu
"UPhiko Lokulawulwa Komklamo olusanda kusungulwa , njengengxenye yokuthuthukisa amakhono , luzobhekana nokuvala amagebe amakhono nezikhungo okuyikona okuvimbe ukusebenzisana kwamabambiqhaza basembonini yezomnotho .",0,isiZulu
""" Amade angisenawo , "" kusho uLabase naye esukuma .",0,isiZulu
"Amanxusa afisa ukwamukelwa yikomidi elikhulu kuyodingeka , okokuqala ukuba athumele imemorandamu ebhaliwe , futhi uMphathi kaMasipala uyokwethula imemorandamu ekomidini elikhulu , elingayigunyaza , uma libona kufanele ukwamukela amanxusa , futhi libike emkhandlwini emva kwalokho .",0,isiZulu
Uhlelo olusha uhlomule ulwazi olusha oluqukethwe ebhukwini ezingeni eliphakeme.,1,isiZulu
Uhlelo lwezemvelo wathengisela ibhubesi kanye ne-ikhabethe endaweni yomphakathi kanye nabanye abafundi abakhulu ngaphakathi kwekilasi.,1,isiZulu
"Ngalesi sikhathi uNqakula wayesebenzela uKhongolose ngomshoshaphansi , esakaza izinkolelo zikaKhongolose .",0,isiZulu
Uthisha waseNanda wakwazi ukusebenzisa inyoni kanye ne-ibhodwe eholweni labafundi ngaphandle kobunzima obukhulu eholidini eledlule.,1,isiZulu
"Wenama kangaka , uthi awuzimisele nje ukuqomisa uMpho ?",0,isiZulu
Inqubomgomo entsha uKabelo luchaze uhlu lwezinto ezisemqoka ngeSonto eledlule ngokwemigomo ye-Act 53.,1,isiZulu
Uyezwa [ Emkhomba . ],0,isiZulu
The following tables summarise the various measures .,0,isiZulu
Icala elibhalwe ngo-2024 uNomsa lwafakwa ulwazi lwezindaba zakamuva ngeSonto eledlule phambi kwekomidi.,1,isiZulu
"Wawuhlaba inhlali , ingqondo yasabalala ngokuthi engabe lokhu kusondelana kukaThula noPhumla akuzukuba yini yinkinga ezinhlelweni zabo noNyoka .",0,isiZulu
Ukubonwa kokuqala kwamahhala kosomabhizinisi abanepulani yebhizinisi ebukeka izosebenza ngempumelelo kunoma yiliphi ihhovisi loSomabhizinisi Abasebenza Ngokubambisana .,0,isiZulu
"Ukusuka kunoma yiziphi iziphakamiso Zomcwaningi Zimali kuZwelonke , kanye nezizathu zokusuka , zizokwaziswa emhlanganweni webandla olandelayo .",0,isiZulu
Inkulumo ka luhlanganiswe ulwazi lwezindaba zakamuva ngenyanga edlule ngokwemigomo ye-Act 53.,1,isiZulu
"UMkhandlu uyokhipha isamanisi lokukhokha izimali ezisilele maqondana nawo wonke ama-akhawunti akweletwayo akhombisa imali esisilele izinsuku ezingaphezu kwamashumi amathathu ( 30 ) , emva kwalokho i-akhawunti iyodluliselwa kuba qoqi bezikweletu , ngokwesigaba 10 , ngaphezu kokunqanyulelwa ukuphakwa kwemisebenzi .",0,isiZulu
Umphathi wepulazi wasebenzisa ibhubesi kanye ne-ibhodwe esibhedlela esiseduze ngokuhambisana nezindinganiso ebusika ngo-2023.,1,isiZulu
"Inqubo yohlolo iyoqala ngemuva kokuvalwa kosuku lokufakelwa kwezicelo , kanti imiphumela iyokwaziswa ngezincwadi ngabe-DEA&T .",0,isiZulu
UMasipala wase-Polokwane wenze uhlelo olusha umbiko wesabelomali njengokwesimemezelo sabefundisi.,1,isiZulu
Uthisha waseNanda wasebenzisa ibhubesi kanye ne-umakhalekhukhwini esikoleni saseMthatha ngokusebenzisa izinsiza ezikhona ebusika ngo-2023.,1,isiZulu
Umbiko wango uAndile luhlelwe uhlelo lokulawulwa kwezinhlelo ngo-2024 ngenhloso yokwenza lula izinto.,1,isiZulu
Uthisha waseNanda wafundisa ibhubesi kanye ne-ibhayisikili emhlanganweni waseThekwini ngenhlonipho ephelele ngemuva kwesikhathi eside.,1,isiZulu
"Umuntu angafaka isikhalazo kuMvikeli Womphakathi maqondana nesenzo somsebenzi okusolwa sengathi asikho emthethweni noma esingalungile noma ukweqiwa ( UMthethosisekelo kanye noMthetho Womvikeli Womphakathi , 1994 ( UMthetho No . 23 we-1994 )",0,isiZulu
UMasipala wase-Bloemfontein uqalile imisebenzi yokwakha ngokwesikhathi esinqunyiwe.,1,isiZulu
Isisebenzi esiqavile wasebenzisa inhlwathi kanye ne-ithebula eholweni labafundi njengoba kuchaziwe ngaphambilini ngaphakathi kwekilasi.,1,isiZulu
Uthisha waseNanda wakwazi ukusebenzisa ingulube kanye ne-ithebula emhlanganweni waseThekwini ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
kwenziwe isinqumo eSiphusile njengoba kulawula isigaba 6 ( iii ) soMthetho Wokukhuthazwa Kobulungiswa Kwezokuphatha .,0,isiZulu
Constitution of the Republic of Ghana of 1992 .,0,isiZulu
Isikhulu uxoxile uhlolo olubalulekile ngokuhambisana nezimiso.,1,isiZulu
Umkhawulo omiselwe isibhaxu uhambisana nesigaba 12 ( e ) soMthethosisekelo wezwe ovimbela unya nesigwebo esingenabo ubuntu .,0,isiZulu
Abaxhumanisi bephrojekthi kuphumeleliswe indlela yokuphatha kahle ezimisweni eziphakeme.,1,isiZulu
Lapho uSilomo useyaveva ulaka .,0,isiZulu
Sesishayile sadlula isikhathi asitshelwe nguThula okuvame ukubuya ngaso uZongile .,0,isiZulu
Inkolo yesintu wavumelana nabafundi emathandweni angcwele ngokwesikhathi esinqunyiwe.,1,isiZulu
Umdwebo ongezansi ubonisa ukuthi ngamanzi angakanani anikezwayo aphindwa abekwa njengokusemqoka Kunqubo Yemithombo Yamanzi Kazwelonke .,0,isiZulu
Ithimba lezentuthuko kuthuthukise imibiko yezinsuku ezedlule ngendlela engaguquki.,1,isiZulu
Uprofesa wakwaZulu wasebenzisa inhlwathi kanye ne-umakhalekhukhwini endlini yaseLusikisiki ngemibandela ethile esinqunyiwe ngaphakathi kwekilasi.,1,isiZulu
UMBUZI MIBUZO : khumbula ukufaka abantu abangekho okwesikhashana besesikhungweni ngenxa yesimo sempilo .,0,isiZulu
"Ngakhoke , kuvulelekile kungcindezi egidlabezwe onke amazwe angusayizi ophakathi nendawo , anemali ephakathi nendawo aseNingizimu ngenqubo ecatshangwe kahle yomhlaba wonke .",0,isiZulu
Ukubonisa uhlelomagama olufundwayo Ukubonisa ulwazi lwamagama awafundile ayi -lwamagama ayi -1000 ekupheleni konyaka . 1500 ekupheleni konyaka .,0,isiZulu
"Uma ungenalo igunya elifanele , ngeke ukwazi ukungena ngekhompiyutha ku-Secure Resource Section .",0,isiZulu
Umfundisi wacela ukuthula ngesonto eKwaMashu njengokwesimemezelo sabefundisi.,1,isiZulu
UMasipala wase-eThekwini umemezele imisebenzi yokwakha ngokuhlanganyela nabakhulekeli.,1,isiZulu
' 1 .,0,isiZulu
Isisebenzi uhlomule amathuba emfundo ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Ithimba lezentuthuko kwethule uhlaka lokusebenza lwezemfundo ngokuhlonishwa kwemigomo.,1,isiZulu
Umfundi omusha wathumela inhlwathi kanye ne-ibhayisikili emapulazini aseKwaMashu ngenhlonipho ephelele ebusika ngo-2023.,1,isiZulu
senzo : [ Ephulula izandla sakuzincengela . ],0,isiZulu
a Ilungu leBhodi njengomphathisihlalo .,0,isiZulu
Mh ! [ Ngalena ekameleni likaLwazi kuzwakale umsindo wokukhala . ],0,isiZulu
Kuthi mangiwufake isicathulo lo mfunzana onguNozi .,0,isiZulu
senzo : [ Ngokumangala . ],0,isiZulu
Uprofesa wakwaZulu wazisa impisi kanye ne-isambulela esibhedlela esiseduze kanye nabanye abafundi abakhulu ebusika ngo-2023.,1,isiZulu
Isimemezelo sikahulumeni luchaze uhlelo lokulawulwa kwezinhlelo izinsuku eziyishumi emhlanganweni wabaphathi abakhulu.,1,isiZulu
Isikhungo kuphumeleliswe amacebo ahlelekile ekubonisaneni okuqhubekayo.,1,isiZulu
UMasipala wase-Mthatha umemezele indlela yokuxhumana ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Uthisha waseNanda wafundisa ihhashi kanye ne-ibhayisikili emhlanganweni waseThekwini ngenhlonipho ephelele eholidini eledlule.,1,isiZulu
Nowedlula ngendlela wabona ukuthi kusindwe ngobethole emaShengeni .,0,isiZulu
Izigcebe zesiqalaba sentaba yiphethini engunxantathu efana nezinto zobuciko zase-Afrika .,0,isiZulu
Inqubomgomo entsha uZanele lwafakwa inqubomgomo yomphakathi unyaka odlule emhlanganweni wesifunda.,1,isiZulu
Ibhodi labaphenyi kuxhumanise indlela yokuphatha kahle ngokwesivumelwano esibhalwe phansi.,1,isiZulu
Abakhulekeli wahlanganisa abalandeli ezindleleni zokuphila ezingcwele ngokuhlanganyela nabakhulekeli.,1,isiZulu
Uphenyo lwesayensi kwandise umgomo omusha ngokuhlonishwa kwemigomo.,1,isiZulu
Le nqubo ingathatha izinsuku ezilishumi zokusebenza .,0,isiZulu
Amaphoyisa aphuca umnikazi imoto kanti abasolwa bayiswa esitokisini esisemaphoyiseni ase-Alberton .,0,isiZulu
Uphenyo lwakamuva uxoxile ubufakazi besifundo ngokuhambisana nezimiso.,1,isiZulu
"Ibandla Lokuxazulula Izindaba Zokuqashiswa Kwezindlu loMnyango wami linesibophezelo zokuxazulula izingxabano phakathi kwabanikazi bezindlu kanye nabaqashile , futhi linamandla enkantolo yomthetho .",0,isiZulu
Isikole uhlolile umsebenzi wephrojekthi ngaphandle kwezinkinga.,1,isiZulu
"Eziwombeni zezinto ezihamba phambili nokuntuleka ulwazi ngazo , ukuhlaziya okunzulu nokugxile emongweni kufanelekile ( Umsebenzi wokuHlela 1 /8 no 1 /9 emibandeleni yemboni ethile )",0,isiZulu
imibono uma sewazi ngeke ubulale umuntu okubize ngongeyikho,0,isiZulu
"Iphrojekthi yezindlu ebizwa ngeBrickfields Housing project iyona nto ebambekayo ekhombisa ukuthi lokhu okushiwo umhlaba wonke kokubolisa amadolobha kungenzeka uma kungajwayezwa impilo yasedolobheni , ashintshwe abe izindawo ezinokuthula , ezingcono nezinobungane .",0,isiZulu
6.4 Ukuqinisekiswa kwemigomo yokubuyiselwa kwemithetho ngaphansi kohlelo komthetho wendabuko .,0,isiZulu
"Wathola okhiye ababili , wabafaka ekhukhwini , engasakhumbuli ukuthi konje yimuphi okuyiwona awunikwa nguThula .",0,isiZulu
"Uma umkhandlu wobulungiswa oqondene ungafinyelelanga esinqumeni ngaphambi kwamasonto ayisithupha kusukela osukwini okuqalwe ngalo udaba , ofake isicelo noma Umkhandlu Omkhulu Wezwe elizibophezele , ngokwalo noma ngokucelwa nguMkhandlu Omkhulu Wezwe elicelayo uyoba nelungelo lokucela Emkhandlwini Omkhulu wezwe elicelayo ukuba amandla edluliselwe eMkhandlwini wezwe elicelayo impendulo noma kulowo ofake isicelo , kuye ngesimo ngasinye .",0,isiZulu
Uprofesa wakwaZulu wafundisa inyoni kanye ne-ibhayisikili emhlanganweni waseThekwini ngokuhambisana nezindinganiso ngaphakathi kwekilasi.,1,isiZulu
2.3 Yini ehlanganisa uNkonka nabafundi ebe engafundi yena ?,0,isiZulu
Ucingo oluvela ku lwakhiwe inqubomgomo yomphakathi ngo-2024 ngaphansi kukaHulumeni omusha.,1,isiZulu
Isikole uxoxile uhlelo lokusebenza lwezisebenzi ezingeni eliphakeme.,1,isiZulu
Ungakwazi ukungitshela ukuthi uLt Bester ungenaphi kulesi sakhiwo .,0,isiZulu
""" Kungabe iningi kakhulu yini "" kubuza uXaba ngokuzethemba okukhulu ?",0,isiZulu
"( 3 ) Amalungu oMkhandlu eSikhulu ayazibikela ilungu ngalinye kuNdunankulu nakuSishayamthetho sesiFundazwe ngokuphathwa kwezikhundla zawo , kanti futhi wonke amalungu oMkhandlu eSikhulu ngendlela efanayo , ayazibikela esehlangene wonke ngomsebenzi awenzayo kuHulumeni wesiFunda , nangemigomo yawo .",0,isiZulu
"II . Umsebenzi Wezokwazisa kufanele azise umuntu owenze isicelo ( ngaphandle komuntu owenze isicelo solwazi lwakhe uqobo ) ngesaziso , efuna ukuthi umuntu owenze isicelo akhokhe imali eshiwo yesicelo ( uma ikhona ) futhi ayidiphoze ( uma ikhona ) ngaphambi kokuqhubeka nokusebenza isicelo .",0,isiZulu
UMasipala wase-Pretoria wenze uhlelo olusha imisebenzi yokwakha ngokuhlanganyela nabakhulekeli.,1,isiZulu
Uhlelo olusha uxhumane ubufakazi besifundo ezingeni eliphakeme.,1,isiZulu
Abantu bendawo wabona inyamazane kanye ne-umakhalekhukhwini emapulazini aseKwaMashu ngokusebenzisa izinsiza ezikhona ngaphakathi kwekilasi.,1,isiZulu
Ibandla elikhulu wacela ukuthula emhlanganweni waseSoweto ngeSonto ekuseni.,1,isiZulu
Uma imali ibolekwe ivela kwa-MAFISA kufanele ibuyiswe ngokwezimo nemibandela okuvunyelenwe ngazo njenganoma kukuyiphi imalimboleko .,0,isiZulu
Caller : Nami ngizohamba kodwa ke ngizolinda mani .,0,isiZulu
Isikhulu uxoxile ubufakazi besifundo ngaphandle kwezinkinga.,1,isiZulu
Uphenyo lwezibalo uAndile luchaze amarekhodi aphathelene nezicelo ngo-2024 emhlanganweni wabaphathi abakhulu.,1,isiZulu
UMasipala wase-KwaMashu uqalile inqubomgomo yentuthuko phambi kwesonto.,1,isiZulu
Ucingo oluvela ku lwabonisa amarekhodi aphathelene nezicelo ngo-2024 ngenhloso yokwenza lula izinto.,1,isiZulu
I-FESTOC yaqaliswa ngonyaka odlule ngenhloso yokuphucula ukubambisana kuma-SET Olympiads ehlukene kanye nemincintiswano .,0,isiZulu
Lokhu kusiza ekuzinikeleni kwamalunga azibandakanya ekwenganyelweni koGu(bheka inhloso yalo mbiko kanye nokusebenza kwawo ) ukuze kuthuthukiswe iqhaza elibanjwe uamalunga omphakathi ekwenganyelweni koGu .,0,isiZulu
Isikhathi noma ngaphansi kwesimo esinqunywe nguNgqongqoshe .,0,isiZulu
"Nakuba indawo yasebaQulusini ithathwa njengengalimeki , wonke amathuba okulima kumele asetshenziswe .",0,isiZulu
